A településrészek részletes adatai,,,,,,,,,,
,,,,,,,,,,
Helység KSH kód,Helység hivatalos megnevezése,Vármegye megnevezése,Településrész megnevezése,Településrész jelleg kód,Postai irányító-szám,A külterület települési jellege,A településrész távolsága a központi belterülettől,A népszámlálási lakónépesség,A lakások száma,Lakott egyéb lakóegységek száma
24934,Vác,Pest,Pincevölgy,02,2600,Mgl.,5.5,16,2,0
24934,Vác,Pest,Sánc-dűlő,02,2600,Üd.,3.3,18,7,0
24934,Vác,Pest,Somosdűlő,02,2600,Kt.,2.5,,,
24934,Vác,Pest,Székhegy-dűlő,02,2600,Mgl.,4.9,24,9,0
24934,Vác,Pest,Szent László völgy,02,2600,Mgl.,5.0,,,
24934,Vác,Pest,Téglaházdűlő,02,2600,Mgl.,4.0,18,6,0
24934,Vác,Pest,Vaskapualja,02,2600,Kt.,5.0,,,
24934,Vác,Pest,Zsellérdűlő,02,2600,Lh.,5.0,12,7,0
24934,Vác,Pest,Zsobrák,02,2600,Mgl.,5.0,4,2,0
05917,Vácduka,Pest,Központi belterület,00,2167,,,"1,733",569,0
05917,Vácduka,Pest,Külterület,02,2167,Mgl.,0.5,16,5,0
30331,Vácegres,Pest,Brodtanya,02,2184,Lh.,2.0,2,1,0
30331,Vácegres,Pest,Hegyaljadűlő,02,2184,Lh.,1.5,7,5,0
30331,Vácegres,Pest,Központi belterület,00,2184,,,914,296,0
30331,Vácegres,Pest,Ligetpuszta,02,2184,Lh.,2.3,,,
30331,Vácegres,Pest,Nutriatelep,02,2184,Mgl.,3.0,,,
19886,Váchartyán,Pest,Kisnémedi vasúti megálló,02,2164,Forg.,1.0,1,1,0
19886,Váchartyán,Pest,Központi belterület,00,2164,,,"1,760",671,2
19886,Váchartyán,Pest,Külterület,02,2164,Kt.,1.0,16,4,0
19886,Váchartyán,Pest,Mogyorósibevágás,02,2164,Kt.,2.0,,,
19886,Váchartyán,Pest,Rudnai kert vasúti megálló,02,2164,Forg.,2.0,1,1,0
05698,Váckisújfalu,Pest,Kéripuszta,02,2185,Kt.,2.1,4,2,0
05698,Váckisújfalu,Pest,Központi belterület,00,2185,,,467,171,0
17668,Vácrátót,Pest,Bertinke,02,2163,Üd.,2.0,106,43,0
17668,Vácrátót,Pest,Erdészház,02,2163,Őh.,1.0,2,1,0
17668,Vácrátót,Pest,Grezner Lovas Udvar,02,2163,Ki.,0.0,2,1,0
17668,Vácrátót,Pest,Harasztipuszta,02,2163,Lh.,2.0,16,5,0
17668,Vácrátót,Pest,Központi belterület,00,2163,,,"2,079",758,0
17668,Vácrátót,Pest,Nagyrét,02,2163,Mgl.,0.4,2,1,0
17668,Vácrátót,Pest,Völgyi,02,2163,Mgl.,0.1,,,
09104,Vácszentlászló,Pest,Központi belterület,00,2115,,,"2,088",758,0
09104,Vácszentlászló,Pest,Tópart,02,2115,Mgl.,1.0,65,32,0
07223,Vadna,Borsod-Abaúj-Zemplén,Központi belterület,00,3636,,,628,265,1
06239,Vadosfa,Győr-Moson-Sopron,Kossuth utca vége,02,9346,Kt.,1.5,,,
06239,Vadosfa,Győr-Moson-Sopron,Központi belterület,00,9346,,,89,45,0
02237,Vág,Győr-Moson-Sopron,Gátőrház,02,9327,Őh.,2.0,2,1,0
02237,Vág,Győr-Moson-Sopron,Központi belterület,00,9327,,,484,288,0
29151,Vágáshuta,Borsod-Abaúj-Zemplén,Központi belterület,00,3992,,,80,114,0
18591,Vaja,Szabolcs-Szatmár-Bereg,Boglyatanya,02,4562,Mgl.,2.2,2,1,1
18591,Vaja,Szabolcs-Szatmár-Bereg,Központi belterület,00,4562,,,"3,110","1,095",0
18591,Vaja,Szabolcs-Szatmár-Bereg,Rákóczitanya,01,4562,,2.5,217,80,0
30003,Vajdácska,Borsod-Abaúj-Zemplén,Gátőrlak,02,3961,Őh.,0.3,2,1,0
30003,Vajdácska,Borsod-Abaúj-Zemplén,Központi belterület,00,3961,,,"1,176",460,0
28538,Vajszló,Baranya,Angyalócpuszta,02,7838,Mgl.,2.0,1,1,0
28538,Vajszló,Baranya,Borostyánpuszta,02,7838,Lh.,1.5,,1,0
28538,Vajszló,Baranya,Durgótanya,02,7838,Mgl.,2.5,1,1,0
28538,Vajszló,Baranya,Központi belterület,00,7838,,,"1,604",694,0
02459,Vajta,Fejér,ÁTI-telep,02,7041,Ipt.,1.5,7,5,0
02459,Vajta,Fejér,Központi belterület,00,7041,,,783,357,0
02459,Vajta,Fejér,Lovasmajor,02,7041,Mgl.,1.0,1,1,0
02459,Vajta,Fejér,Üdülőterület,01,7041,,1.0,,15,0
02459,Vajta,Fejér,Vajta vasútállomás,02,7041,Forg.,1.8,,2,0
02459,Vajta,Fejér,Vásártér,02,7041,Lh.,1.0,1,1,0
02459,Vajta,Fejér,Zichy-kastély,02,7041,Ki.,1.2,,7,0
05829,Vál,Fejér,Aligváridűlő,02,2473,Mgl.,3.0,32,16,0
05829,Vál,Fejér,Antali erdészház,02,2473,Őh.,2.1,7,3,0
05829,Vál,Fejér,Farkasfapuszta,02,2473,Lh.,3.4,1,3,0
05829,Vál,Fejér,Gyűrűsaljapuszta,02,2473,Lh.,4.0,1,1,0
05829,Vál,Fejér,Hosszúdűlő,02,2473,Mgl.,3.0,,,
05829,Vál,Fejér,Központi belterület,00,2473,,,"2,465",911,1
05829,Vál,Fejér,Mária Anna-puszta,02,2473,Lh.,2.9,3,7,0
05829,Vál,Fejér,Öreghegydűlő,02,2473,Mgl.,2.5,1,1,0
05829,Vál,Fejér,Páskomdűlő,02,2473,Mgl.,2.0,28,17,1
05829,Vál,Fejér,Pogányvár,02,2473,Mgl.,2.0,,2,0
05829,Vál,Fejér,Szabadhegyszőlő,02,2473,Lh.,2.0,7,5,0
05829,Vál,Fejér,Szentmihálymajor,02,2473,Mgl.,0.5,8,3,0
05829,Vál,Fejér,Újhegyiszőlő,02,2473,Lh.,1.5,36,14,0
17598,Valkó,Pest,Csákópart,02,2114,Lh.,5.6,,,
17598,Valkó,Pest,Kőkereszti erdészlak,02,2114,Őh.,7.5,,,
17598,Valkó,Pest,Központi belterület,00,2114,,,"2,452",835,0
17598,Valkó,Pest,Vadgazdaság,02,2114,Üszl.,5.5,2,1,0
17598,Valkó,Pest,Valkói tóparti üdülőövezet,02,2114,Üd.,7.0,75,33,0
26268,Valkonya,Zala,Erdészház,02,8885,Őh.,1.2,1,1,0
26268,Valkonya,Zala,Központi belterület,00,8885,,,53,40,0
06938,Vállaj,Szabolcs-Szatmár-Bereg,Ágerdőmajor,02,4351,Lh.,6.0,,,
06938,Vállaj,Szabolcs-Szatmár-Bereg,Központi belterület,00,4351,,,906,440,0
10685,Vállus,Zala,Erdészlak,02,8316,Őh.,1.6,2,2,0
10685,Vállus,Zala,Központi belterület,00,8316,,,98,62,0
10685,Vállus,Zala,Tsz-major,02,8316,Kt.,2.0,,,
27322,Vámosatya,Szabolcs-Szatmár-Bereg,Központi belterület,00,4936,,,512,239,0
27322,Vámosatya,Szabolcs-Szatmár-Bereg,Külterület,02,4936,Mgl.,4.2,,,
31051,Vámoscsalád,Vas,Keresztmajor,02,9665,Mgl.,1.5,,1,0
31051,Vámoscsalád,Vas,Központi belterület,00,9665,,,283,153,0
31051,Vámoscsalád,Vas,Malom,02,9665,Mgl.,2.5,4,1,0
31051,Vámoscsalád,Vas,Vasútállomás,02,9665,Kt.,1.0,,,
14580,Vámosgyörk,Heves,Készlettározó,01,3291,,1.0,,,
14580,Vámosgyörk,Heves,Központi belterület,00,3291,,,"1,922",775,0
10737,Vámosmikola,Pest,Istvánmajor,02,2635,Kt.,2.0,,5,0
10737,Vámosmikola,Pest,Központi belterület,00,2635,,,"1,446",651,0
08934,Vámosoroszi,Szabolcs-Szatmár-Bereg,Központi belterület,00,4966,,,449,175,0
08989,Vámospércs,Hajdú-Bihar,Báthorikert,02,4287,Mgl.,2.0,109,44,1
08989,Vámospércs,Hajdú-Bihar,Bocskaikert,02,4287,Mgl.,2.0,59,17,0
08989,Vámospércs,Hajdú-Bihar,Bolyadűlők,02,4287,Mgl.,0.0,4,3,0
08989,Vámospércs,Hajdú-Bihar,Csillagosdűlő,02,4287,Mgl.,6.0,56,25,0
08989,Vámospércs,Hajdú-Bihar,Hosszúrétdűlő,02,4287,Mgl.,0.0,15,6,1
08989,Vámospércs,Hajdú-Bihar,Kötelesdűlő,02,4287,Mgl.,8.0,12,13,0
08989,Vámospércs,Hajdú-Bihar,Kővágódűlő,02,4287,Mgl.,8.0,4,2,0
08989,Vámospércs,Hajdú-Bihar,Központi belterület,00,4287,,,"4,696","1,909",0
08989,Vámospércs,Hajdú-Bihar,Nagynyíresdűlő,02,4287,Mgl.,8.0,3,2,0
08989,Vámospércs,Hajdú-Bihar,Nyírábrányi út,02,4287,Mgl.,2.0,2,2,0
08989,Vámospércs,Hajdú-Bihar,Papfolyódűlő,02,4287,Mgl.,8.0,12,6,0
08989,Vámospércs,Hajdú-Bihar,Répalaposdűlő,02,4287,Mgl.,8.0,75,32,0
15149,Vámosújfalu,Borsod-Abaúj-Zemplén,Központi belterület,00,3941,,,670,323,0
12405,Vámosszabadi,Győr-Moson-Sopron,Győri út,02,9061,Mgl.,1.0,6,2,0
12405,Vámosszabadi,Győr-Moson-Sopron,Központi belterület,00,9061,,,"2,770","1,153",0
12405,Vámosszabadi,Győr-Moson-Sopron,Szúnyogháza,02,9061,Őh.,3.0,2,1,0
12405,Vámosszabadi,Győr-Moson-Sopron,Újtelep,01,9061,,1.0,89,33,0
12405,Vámosszabadi,Győr-Moson-Sopron,Zártkertek,02,9061,Üd.,2.5,71,42,0
16762,Váncsod,Hajdú-Bihar,Központi belterület,00,4119,,,"1,013",518,0
16762,Váncsod,Hajdú-Bihar,Külterület,02,4119,Lh.,4.0,,,
30915,Vanyarc,Nógrád,Alsósarlóspuszta,02,2688,Mgl.,1.0,8,2,0
30915,Vanyarc,Nógrád,Központi belterület,00,2688,,,"1,153",497,0
30915,Vanyarc,Nógrád,Külterület,02,2688,Mgl.,1.3,,,
30915,Vanyarc,Nógrád,Makópuszta,02,2688,Kt.,2.0,,,
21777,Vanyola,Veszprém,Alsószalmavár,01,8552,,1.5,76,31,2
21777,Vanyola,Veszprém,Központi belterület,00,8552,,,436,218,0
21777,Vanyola,Veszprém,Szalmavárpuszta,02,8552,Mgl.,2.0,,5,0
08138,Várad,Baranya,Központi belterület,00,7973,,,125,43,0
32850,Váralja,Tolna,Árpád utca,02,7354,Lh.,1.5,1,4,0
32850,Váralja,Tolna,Erdészlak,02,7354,Kt.,4.0,,,
32850,Váralja,Tolna,Gyermektábor,02,7354,Kt.,2.0,12,7,0
32850,Váralja,Tolna,Központi belterület,00,7354,,,736,347,0
32850,Váralja,Tolna,Vasúti őrházak,02,7354,Forg.,1.0,,1,0
09274,Varászló,Somogy,Erdészlak,02,8723,Kt.,3.0,,,
09274,Varászló,Somogy,Központi belterület,00,8723,,,130,90,0
09274,Varászló,Somogy,Patihídpuszta,02,8723,Mgl.,2.0,,3,0
27012,Váraszó,Heves,Erdészház,02,3254,Őh.,0.1,,,
27012,Váraszó,Heves,Központi belterület,00,3254,,,466,227,0
18412,Várbalog,Győr-Moson-Sopron,Albert Kázmér-puszta,01,9243,,7.0,24,32,0
18412,Várbalog,Győr-Moson-Sopron,Központi belterület,00,9243,,,345,223,0
21810,Varbó,Borsod-Abaúj-Zemplén,Fónagyság,02,3778,Őh.,2.0,,1,0
21810,Varbó,Borsod-Abaúj-Zemplén,Központi belterület,00,3778,,,987,389,0
21810,Varbó,Borsod-Abaúj-Zemplén,Külterület,02,3778,Mgl.,1.5,,,
21810,Varbó,Borsod-Abaúj-Zemplén,Széldomb gerenda dűlő,02,3778,Mgl.,0.1,6,2,0
21810,Varbó,Borsod-Abaúj-Zemplén,Tókörnyék,02,3778,Üd.,0.5,25,25,0
21810,Varbó,Borsod-Abaúj-Zemplén,Varbócska,02,3778,Őh.,1.0,5,3,0
10144,Varbóc,Borsod-Abaúj-Zemplén,Égervölgye,02,3756,Szál.,2.5,,,
10144,Varbóc,Borsod-Abaúj-Zemplén,Központi belterület,00,3756,,,43,58,0
10144,Varbóc,Borsod-Abaúj-Zemplén,Lászitanya,02,3756,Üszl.,2.5,2,1,0
26781,Várda,Somogy,Központi belterület,00,7442,,,224,110,0
26781,Várda,Somogy,Újtelep,01,7442,,1.0,189,72,0
26781,Várda,Somogy,Várda vasútállomás és környéke,02,7442,Forg.,1.2,3,2,0
09414,Várdomb,Tolna,Gépjavító,02,7146,Üszl.,0.5,,,
09414,Várdomb,Tolna,Központi belterület,00,7146,,,997,414,0
09414,Várdomb,Tolna,Szőlőhegy,02,7146,Lh.,1.2,4,2,0
09414,Várdomb,Tolna,Újberekpuszta,01,7100,,4.0,61,24,0
02529,Várfölde,Zala,Központi belterület,00,8891,,,179,99,0
28529,Varga,Baranya,Központi belterület,00,7370,,,85,49,0
28529,Varga,Baranya,Vitéztelek,02,7370,Lh.,2.8,2,1,0
28529,Varga,Baranya,Zártkert,02,7370,Mgl.,2.0,,,
17251,Várgesztes,Komárom-Esztergom,Gesztesi vár,02,2824,Kt.,1.5,,,
17251,Várgesztes,Komárom-Esztergom,Központi belterület,00,2824,,,602,239,0
17251,Várgesztes,Komárom-Esztergom,Villapark,01,2824,,1.0,129,21,0
26204,Várkesző,Veszprém,Gátőrházak,02,8523,Őh.,4.8,1,1,0
26204,Várkesző,Veszprém,Központi belterület,00,8523,,,159,109,0
26204,Várkesző,Veszprém,Üdülőtelep,02,8523,Üd.,1.8,,,
29124,Várong,Tolna,Központi belterület,00,7214,,,120,87,0
10667,Városföld,Bács-Kiskun,Dózsa Tsz lakótelepe,01,6033,,5.5,242,95,0
10667,Városföld,Bács-Kiskun,I. körzet,02,6033,Mgl.,7.0,75,25,0
10667,Városföld,Bács-Kiskun,II. körzet,02,6033,Mgl.,4.0,145,58,0
10667,Városföld,Bács-Kiskun,III. körzet,02,6033,Mgl.,4.0,80,32,1
10667,Városföld,Bács-Kiskun,IV. körzet,02,6033,Mgl.,8.0,8,6,0
10667,Városföld,Bács-Kiskun,Központi belterület,00,6033,,,"1,600",631,0
07065,Városlőd,Veszprém,Központi belterület,00,8445,,,"1,198",514,0
07065,Városlőd,Veszprém,Rudermajor,02,8445,Mgl.,2.9,9,3,0
07065,Városlőd,Veszprém,Újmajor,02,8445,Mgl.,1.3,26,11,0
11439,Várpalota,Veszprém,Badacsony szőlő,02,8100,Mgl.,2.0,10,9,1
11439,Várpalota,Veszprém,Baglyas,02,8100,Üd.,6.0,250,90,8
11439,Várpalota,Veszprém,Bánta puszta,02,8100,Mgl.,2.0,25,19,0
11439,Várpalota,Veszprém,Beszállóakna,02,8100,Ipt.,2.6,46,15,0
11439,Várpalota,Veszprém,Csákányhíddűlő,02,8100,Lh.,2.5,44,25,1
11439,Várpalota,Veszprém,Józan szőlő,02,8100,Mgl.,2.0,32,15,2
11439,Várpalota,Veszprém,Központi belterület,00,8100,,,"19,162","8,673",0
11439,Várpalota,Veszprém,Széphegydűlő,02,8100,Mgl.,2.0,6,3,2
06637,Varsád,Tolna,Dióstanya,02,7067,Mgl.,1.0,4,1,0
06637,Varsád,Tolna,Központi belterület,00,7067,,,312,170,0
06637,Varsád,Tolna,Parti lak,02,7067,Mgl.,1.5,3,1,0
06637,Varsád,Tolna,Rudolfmajor,02,7067,Mgl.,3.0,5,3,0
29498,Varsány,Nógrád,Központi belterület,00,3178,,,"1,518",629,0
29498,Varsány,Nógrád,Tábpuszta,02,3178,Őh.,1.0,,1,0
14182,Várvölgy,Zala,Alsószőlőhegy,02,8316,Mgl.,3.7,9,9,0
14182,Várvölgy,Zala,Bándimező,02,8316,Kt.,2.0,4,1,0
14182,Várvölgy,Zala,Bírószél,02,8316,Mgl.,2.0,6,4,0
14182,Várvölgy,Zala,Kávölgyszőlőhegy,02,8316,Mgl.,2.5,3,1,0
14182,Várvölgy,Zala,Kőhátszőlőhegy,02,8316,Mgl.,2.0,,1,0
14182,Várvölgy,Zala,Központi belterület,00,8316,,,922,426,0
14182,Várvölgy,Zala,Malomtelep,02,8316,Kt.,2.5,,,
14182,Várvölgy,Zala,Pusztamezőszőlőhegy,02,8316,Mgl.,3.8,17,14,0
22585,Vasad,Pest,I. külterület,02,2211,Lh.,2.0,31,13,0
22585,Vasad,Pest,II. külterület,02,2211,Lh.,4.0,372,146,0
22585,Vasad,Pest,Jókai út,02,2211,Lh.,1.5,52,15,0
22585,Vasad,Pest,Központi belterület,00,2211,,,"1,538",589,0
22585,Vasad,Pest,Monori út,02,2211,Lh.,0.5,25,7,0
22585,Vasad,Pest,Petőfi utca,02,2211,Lh.,0.5,,,
22585,Vasad,Pest,Rózsahegy,02,2211,Mgl.,1.5,8,4,0
22585,Vasad,Pest,Szabadság út,02,2211,Lh.,1.0,13,8,0
02884,Vasalja,Vas,Központi belterület,00,9921,,,309,150,0
24952,Vásárosbéc,Baranya,Központi belterület,00,7926,,,200,91,0
24952,Vásárosbéc,Baranya,Külterület,02,7926,Lh.,5.3,,,
02264,Vásárosdombó,Baranya,Bödöce,02,7362,Mgl.,2.0,,,
02264,Vásárosdombó,Baranya,Emberföld,02,7362,Mgl.,3.0,2,1,0
02264,Vásárosdombó,Baranya,Központi belterület,00,7362,,,751,299,1
02264,Vásárosdombó,Baranya,Margitmajor,01,7362,,1.5,122,30,0
02264,Vásárosdombó,Baranya,Melegoldal,02,7362,Mgl.,2.0,,,
02264,Vásárosdombó,Baranya,Ódombó,01,7362,,1.0,124,42,0
02264,Vásárosdombó,Baranya,Újvárosdűlő,02,7362,Mgl.,0.5,22,8,0
17880,Vásárosfalu,Győr-Moson-Sopron,Központi belterület,00,9343,,,147,70,1
09195,Vásárosmiske,Vas,Központi belterület,00,9552,,,344,187,0
09195,Vásárosmiske,Vas,Vásárosmiske vasútállomás,02,9552,Forg.,0.4,6,2,0
18324,Vásárosnamény,Szabolcs-Szatmár-Bereg,Gergelyiugornya,01,4803,,4.0,"1,584",591,0
18324,Vásárosnamény,Szabolcs-Szatmár-Bereg,Károlyitanya,02,4804,Mgl.,6.0,4,6,0
18324,Vásárosnamény,Szabolcs-Szatmár-Bereg,Központi belterület,00,4800,,,"6,144","2,751",0
18324,Vásárosnamény,Szabolcs-Szatmár-Bereg,Perényitanya,01,4804,,8.0,190,76,0
18324,Vásárosnamény,Szabolcs-Szatmár-Bereg,Szőlőhegy,02,4804,Kt.,5.0,,,
18324,Vásárosnamény,Szabolcs-Szatmár-Bereg,Tiszai strandfürdő,01,4803,,5.0,,,
20394,Vasasszonyfa,Vas,Központi belterület,00,9744,,,402,164,1
10302,Vasboldogasszony,Zala,Angela major,02,8914,Lh.,4.0,,,
10302,Vasboldogasszony,Zala,Egervár-Vasboldogasszony vasútállomás és őrház,02,8914,Forg.,1.0,4,4,0
10302,Vasboldogasszony,Zala,Központi belterület,00,8914,,,534,199,0
10302,Vasboldogasszony,Zala,Vasboldogasszony-Zalaszentlőrinc vasútállomás,02,8914,Forg.,2.0,,,
15334,Vasegerszeg,Vas,Központi belterület,00,9661,,,342,144,0
20349,Vashosszúfalu,Vas,Központi belterület,00,9674,,,377,199,0
20349,Vashosszúfalu,Vas,Ódorfa,02,9674,Mgl.,1.0,,,
20349,Vashosszúfalu,Vas,Téglagyár,02,9674,Üszl.,2.5,,1,0
30702,Vaskeresztes,Vas,Hegy,02,9795,Lh.,1.0,31,20,0
30702,Vaskeresztes,Vas,Központi belterület,00,9795,,,300,128,0
28343,Vaskút,Bács-Kiskun,Központi belterület,00,6521,,,"3,128","1,363",0
28343,Vaskút,Bács-Kiskun,Vaskútitanyák,02,6521,Mgl.,4.0,3,9,0
27100,Vasmegyer,Szabolcs-Szatmár-Bereg,Kónyatelep,02,4502,Mgl.,4.5,4,3,0
27100,Vasmegyer,Szabolcs-Szatmár-Bereg,Központi belterület,00,4502,,,"1,649",551,0
27100,Vasmegyer,Szabolcs-Szatmár-Bereg,Orosztanya,02,4502,Mgl.,3.0,2,1,0
14322,Vaspör,Zala,Központi belterület,00,8998,,,256,159,0
14322,Vaspör,Zala,Velence,01,8998,,4.0,74,45,0
25982,Vassurány,Vas,Erdészlak,02,9741,Őh.,1.2,,1,0
25982,Vassurány,Vas,Központi belterület,00,9741,,,735,269,0
04695,Vasvár,Vas,Borkút dűlő,02,9800,Mgl.,2.5,,,
04695,Vasvár,Vas,Buja,02,9800,Mgl.,6.6,,4,0
04695,Vasvár,Vas,Csörnöc út,02,9800,Üszl.,2.0,,,
04695,Vasvár,Vas,Erdőslak,02,9800,Őh.,7.6,,2,0
04695,Vasvár,Vas,Gersei út,02,9800,Mgl.,2.0,2,3,0
04695,Vasvár,Vas,Györgymajor,02,9800,Mgl.,3.8,3,4,0
04695,Vasvár,Vas,Hegybíró dűlő,02,9800,Lh.,1.0,2,2,0
04695,Vasvár,Vas,Kismákfa,01,9800,,2.1,128,66,0
04695,Vasvár,Vas,Központi belterület,00,9800,,,"3,772","1,777",0
04695,Vasvár,Vas,Nagymákfa,01,9800,,5.9,67,64,0
04695,Vasvár,Vas,Venyige dűlő,02,9800,Mgl.,2.5,,,
26648,Vaszar,Veszprém,Jánosmajor,02,8542,Mgl.,2.0,,,
26648,Vaszar,Veszprém,Központi belterület,00,8542,,,"1,502",639,0
26648,Vaszar,Veszprém,Mézeshegy,02,8542,Lh.,2.0,14,6,0
26648,Vaszar,Veszprém,Pénzesmajor,02,8542,Lh.,1.4,9,2,0
26648,Vaszar,Veszprém,Reménytelep,02,8542,Mgl.,3.0,,,
26648,Vaszar,Veszprém,Vasúti őrházak,02,8542,Forg.,1.5,4,2,0
26648,Vaszar,Veszprém,Vaszar vasútállomás,02,8542,Forg.,1.4,1,1,0
16656,Vászoly,Veszprém,Központi belterület,00,8245,,,253,121,0
16656,Vászoly,Veszprém,Malomvölgydűlő,02,8245,Lh.,1.2,5,1,0
16656,Vászoly,Veszprém,Öreghegy,02,8245,Üd.,3.0,,,
16656,Vászoly,Veszprém,Pécselyi útra néző dűlő,02,8245,Üd.,0.5,11,8,0
16656,Vászoly,Veszprém,Szentegyházidűlő,02,8245,Üd.,0.5,,,
29373,Vasszécseny,Vas,Központi belterület,00,9763,,,"1,286",493,0
11633,Vasszentmihály,Vas,Központi belterület,00,9953,,,359,167,0
12104,Vasszilvágy,Vas,Központi belterület,00,9747,,,388,166,0
02246,Vát,Vas,Központi belterület,00,9748,,,638,254,0
30076,Vatta,Borsod-Abaúj-Zemplén,Központi belterület,00,3431,,,816,369,0
30076,Vatta,Borsod-Abaúj-Zemplén,Margittanya,02,3442,Mgl.,2.4,,,
07074,Vázsnok,Baranya,Központi belterület,00,7370,,,109,62,0
07074,Vázsnok,Baranya,Öreghegydűlő,02,7370,Mgl.,1.0,7,3,0
07074,Vázsnok,Baranya,Zártkert,02,7370,Mgl.,1.2,,,
05759,Vécs,Heves,Központi belterület,00,3265,,,611,370,0
05759,Vécs,Heves,Telektanya,02,3265,Mgl.,3.0,,1,0
26815,Vecsés,Pest,Felsőhalom,02,2220,Mgl.,3.0,28,11,0
26815,Vecsés,Pest,Középhalom,02,2220,Mgl.,4.0,23,8,0
26815,Vecsés,Pest,Központi belterület,00,2220,,,"21,083","8,421",0
26815,Vecsés,Pest,Városhatár,01,2220,,3.0,,,
31228,Végegyháza,Békés,Árpádtelep,01,5811,,3.0,137,94,0
31228,Végegyháza,Békés,Központi belterület,00,5811,,,983,601,0
18519,Vejti,Baranya,Gátőrház,02,7838,Őh.,1.2,4,1,0
18519,Vejti,Baranya,Központi belterület,00,7838,,,149,79,0
24402,Vékény,Baranya,Központi belterület,00,7333,,,126,59,0
24402,Vékény,Baranya,Külterület,02,7333,Mgl.,1.0,5,3,0
11138,Vekerd,Hajdú-Bihar,Központi belterület,00,4143,,,101,93,0
11138,Vekerd,Hajdú-Bihar,Külterület,02,4143,Lh.,1.1,1,1,0
26000,Velem,Vas,Központi belterület,00,9726,,,370,209,0
26000,Velem,Vas,Pákó,02,9726,Mgl.,1.0,8,2,0
18430,Velemér,Vas,Központi belterület,00,9946,,,76,57,0
25016,Velence,Fejér,Hajdútanya,02,2481,Mgl.,4.0,48,20,0
25016,Velence,Fejér,Központi belterület,00,2481,,,"7,185","3,535",0
25016,Velence,Fejér,Szilfadűlő,02,2481,Üd.,5.0,22,10,0
22071,Velény,Baranya,Központi belterület,00,7951,,,126,63,0
20279,Véménd,Baranya,Istvánkunyhó,02,7726,Kt.,4.0,,,
20279,Véménd,Baranya,Központi belterület,00,7726,,,"1,188",565,0
20279,Véménd,Baranya,Szépasszonyvölgy,01,7726,,1.5,1,1,0
20279,Véménd,Baranya,Vásártér,02,7726,Mgl.,0.2,6,8,0
05014,Vének,Győr-Moson-Sopron,Központi belterület,00,9062,,,184,83,0
05014,Vének,Győr-Moson-Sopron,Zártkert,02,9062,Üd.,1.5,8,8,0
26426,Vép,Vas,Ferencmajor,02,9751,Lh.,3.5,9,12,0
26426,Vép,Vas,Központi belterület,00,9751,,,"3,261","1,192",0
03498,Vereb,Fejér,Felsőmajor,02,2477,Kt.,1.3,,,
03498,Vereb,Fejér,Kiss Ferenc-tanya,02,2477,Mgl.,1.5,2,1,0
03498,Vereb,Fejér,Központi belterület,00,2477,,,791,315,1
03498,Vereb,Fejér,Máriamajor,02,2477,Mgl.,1.0,5,2,0
18342,Veresegyház,Pest,Alvég,01,2112,,0.3,425,144,0
18342,Veresegyház,Pest,Központi belterület,00,2112,,,"20,308","7,599",0
18342,Veresegyház,Pest,Kútfőoldal,01,2112,,0.3,31,9,0
33729,Verőce,Pest,Aranyoskút,02,2621,Üd.,6.0,100,54,0
33729,Verőce,Pest,Borbélyhegy,02,2621,Üd.,0.5,75,46,0
33729,Verőce,Pest,Dunamező,02,2621,Lh.,1.0,5,5,0
33729,Verőce,Pest,Eresztvény,01,2621,,2.0,274,98,0
33729,Verőce,Pest,Faluföle,01,2621,,0.0,256,90,0
33729,Verőce,Pest,Fehérhegy,02,2621,Üd.,1.0,88,48,0
33729,Verőce,Pest,Fenyvesdűlő,02,2621,Lh.,2.0,58,34,0
33729,Verőce,Pest,Káposztás,01,2621,,2.0,71,41,0
33729,Verőce,Pest,Központi belterület,00,2621,,,"2,905","1,109",0
33729,Verőce,Pest,Lósivölgy,02,2621,Kt.,2.0,1,1,0
33729,Verőce,Pest,Magyarkút,01,2621,,5.0,150,72,0
33729,Verőce,Pest,Magyarmál,02,2621,Kt.,2.0,12,8,0
33729,Verőce,Pest,Szélesrét,02,2621,Üd.,2.5,99,48,0
24147,Verpelét,Heves,Hortobágyitanya,02,3351,Kt.,2.0,,,
24147,Verpelét,Heves,Irma tanya,02,3351,Mgl.,8.0,,1,0
24147,Verpelét,Heves,Jakabdomb,02,3331,Kt.,2.0,,,
24147,Verpelét,Heves,Kistölgyes,02,3264,Őh.,6.0,,,
24147,Verpelét,Heves,Központi belterület,00,3351,,,"3,708","1,550",0
24147,Verpelét,Heves,Tilalmasdűlő,02,3351,Kt.,6.0,2,1,0
22488,Verseg,Pest,Fenyőharaszt,02,2174,Mgl.,4.0,,,
22488,Verseg,Pest,Központi belterület,00,2174,,,"1,284",513,0
19725,Versend,Baranya,Központi belterület,00,7752,,,885,294,6
02750,Vértesacsa,Fejér,Központi belterület,00,8089,,,"1,757",701,0
02750,Vértesacsa,Fejér,Zártkertek,02,8089,Mgl.,1.5,17,7,0
13897,Vértesboglár,Fejér,Boglártanya,02,8085,Mgl.,3.0,,,
13897,Vértesboglár,Fejér,Központi belterület,00,8085,,,873,360,1
13897,Vértesboglár,Fejér,Papkert,02,8085,Lh.,0.1,8,4,0
13897,Vértesboglár,Fejér,Szélesrét,02,8085,Mgl.,1.0,,,
